plot,AnalyseAs,BA,FPSR,Stems,Elevation,Slope,Pdist,RainfallTotal,PET,Temp,Acidp,Calcium,Psize,MAS,Control,Y,Species
AE136,forest,-0.9341559616879095,1.1542642263497904,0.04270007956516359,-0.9183016887043968,-1.1710482950311094,-0.18063098002699754,1.399493898024682,-0.07307320888885749,-0.3606142771554387,0.05158991509347133,1.1215116057096914,-1.6261218129517008,0.6133654300509971,1,19.5,Weinmannia racemosa
AE141,forest,0.08460825101920694,-1.0635084424417203,-0.6547721878112358,0.424155337291957,0.7632272601458888,-0.5676908338223697,0.755356019879144,-0.16329833470001548,0.030275529642888016,-0.9106741533891013,-0.5696254025485076,0.3143684728793968,0.7112392516957349,0,3,Raukaua simplex
AE142,forest,-0.45958895616674433,-1.3099276278629992,-0.8388273694800079,1.3621336240079978,-0.2039105174426103,-0.5136781874980973,0.18453735849191835,-1.2549261977296677,1.131874076074536,1.9761180520586168,1.1215116057096914,0.9611985681564293,1.1027345382746863,0,1,Raukaua simplex
AE173,forest,0.6461566735067394,-0.07783170075660435,0.875791954486974,-0.23249122469248354,-1.654617183825359,-0.5232072829203976,-0.7780207926187167,-1.598972501751215,2.5888269923228444,-0.9106741533891013,-0.5696254025485076,-0.9792917176746683,1.2984821815641618,1,34,Weinmannia racemosa
AF134,forest,0.799613525719424,0.16858748466467463,-0.7322691064086135,-1.1988410646618517,0.8599410379047387,-0.5583887288752328,0.7451506675088587,-0.19601730311746943,-1.639890008495417,1.0138539835760438,-0.5696254025485076,0.3143684728793968,-0.9526157162648082,0,21.5,Weinmannia racemosa
AF135,forest,-0.8005290698198891,1.1542642263497904,-0.25760047999967506,-1.5551954222055506,0.4730859268693391,-0.6041347340181062,1.327828154912768,0.15496892969264336,-0.07633078130211017,-0.9106741533891013,-0.5696254025485076,-0.9792917176746683,0.12399632182730792,0,6,Metrosideros umbellata
AF135,forest,-0.8005290698198891,1.1542642263497904,-0.25760047999967506,-1.5551954222055506,0.4730859268693391,-0.6041347340181062,1.327828154912768,0.15496892969264336,-0.07633078130211017,-0.9106741533891013,-0.5696254025485076,-0.9792917176746683,0.12399632182730792,0,4,Weinmannia racemosa
AF167,forest,-0.7311242086135649,-1.0635084424417203,-0.41259431719443046,-0.9575030066608351,-0.3006242952014602,-0.48731135798746705,-1.1206146442885148,-0.6649914026729059,0.06581096662455409,-0.9106741533891013,-0.5696254025485076,0.9611985681564293,0.22187014347204576,1,1,Raukaua simplex
AF173,forest,0.1896169046625419,-0.5706700715991623,2.5226014746812506,0.28865915706277057,-0.59076562847801,-0.341499367160817,-0.7186128026613408,-1.7001040512275212,2.197937185524518,1.0138539835760438,-0.5696254025485076,0.9611985681564293,1.2006083599194242,1,53.5,Metrosideros umbellata
AF173,forest,0.1896169046625419,-0.5706700715991623,2.5226014746812506,0.28865915706277057,-0.59076562847801,-0.341499367160817,-0.7186128026613408,-1.7001040512275212,2.197937185524518,1.0138539835760438,-0.5696254025485076,0.9611985681564293,1.2006083599194242,1,1,Raukaua simplex
AF173,forest,0.1896169046625419,-0.5706700715991623,2.5226014746812506,0.28865915706277057,-0.59076562847801,-0.341499367160817,-0.7186128026613408,-1.7001040512275212,2.197937185524518,1.0138539835760438,-0.5696254025485076,0.9611985681564293,1.2006083599194242,1,6,Weinmannia racemosa
AG134,forest,-0.9738158823772377,-0.07783170075660435,-0.18010356140229733,-1.1548306928935919,-0.49405185071916,-0.4801186345977593,0.8868861667952679,-0.42108510005301647,0.8475905802212075,0.05158991509347133,1.1215116057096914,-1.6261218129517008,0.7112392516957349,0,69,Weinmannia racemosa
AG135,forest,0.723448450759237,-0.5706700715991623,-0.4513427764931193,0.10442546174484471,-0.49405185071916,-0.4684801375623152,1.8350198865141534,-1.3471347222681123,-0.21847252922877444,-0.9106741533891013,-0.5696254025485076,0.3143684728793968,-0.07175132146216774,0,114,Metrosideros umbellata
AG135,forest,0.723448450759237,-0.5706700715991623,-0.4513427764931193,0.10442546174484471,-0.49405185071916,-0.4684801375623152,1.8350198865141534,-1.3471347222681123,-0.21847252922877444,-0.9106741533891013,-0.5696254025485076,0.3143684728793968,-0.07175132146216774,0,46.5,Weinmannia racemosa
AG135,forest,0.723448450759237,-0.5706700715991623,-0.4513427764931193,0.10442546174484471,-0.49405185071916,-0.4684801375623152,1.8350198865141534,-1.3471347222681123,-0.21847252922877444,-0.9106741533891013,-0.5696254025485076,0.3143684728793968,-0.07175132146216774,0,1,Raukaua simplex
AG136,forest,-0.10783250050741919,0.6614258555072325,-0.6547721878112358,-0.36006565584630706,0.6665134823870389,-0.5319318531757065,2.2854829542141877,-0.7591827207826563,-1.07132301678876,0.05158991509347133,1.1215116057096914,0.3143684728793968,-1.3441110028437595,0,34,Weinmannia racemosa
AG136,forest,-0.10783250050741919,0.6614258555072325,-0.6547721878112358,-0.36006565584630706,0.6665134823870389,-0.5319318531757065,2.2854829542141877,-0.7591827207826563,-1.07132301678876,0.05158991509347133,1.1215116057096914,0.3143684728793968,-1.3441110028437595,0,1,Metrosideros umbellata
AG138,forest,0.052384565459127994,-1.0635084424417203,-0.8194531398306635,0.8270767147186135,-0.9776207395134097,-0.4851945657833679,2.950829948148006,-0.8394929710033142,0.20795271455121833,0.05158991509347133,1.1215116057096914,-1.6261218129517008,1.2006083599194242,1,4,Raukaua simplex
AH133,forest,0.7572495195285508,0.4150066700859536,-0.11229375762959184,-1.4743576153969304,2.3106477042874873,-0.5216149696508726,0.5499365216769154,-0.1890773743289041,-0.7515040839537654,-0.9106741533891013,-0.5696254025485076,0.9611985681564293,-1.3441110028437595,0,46.5,Weinmannia racemosa
AH133,forest,0.7572495195285508,0.4150066700859536,-0.11229375762959184,-1.4743576153969304,2.3106477042874873,-0.5216149696508726,0.5499365216769154,-0.1890773743289041,-0.7515040839537654,-0.9106741533891013,-0.5696254025485076,0.9611985681564293,-1.3441110028437595,0,3,Metrosideros umbellata
AH134,forest,-0.30748414670483243,2.1399409680349066,0.013638735091146947,-0.20280610920831357,1.9237925932520878,-0.45778635544063595,1.1933902662277025,-0.8563483805383605,-1.2134647647154242,-0.9106741533891013,-0.5696254025485076,0.9611985681564293,-1.8334801110674488,0,18.5,Weinmannia racemosa
AH134,forest,-0.30748414670483243,2.1399409680349066,0.013638735091146947,-0.20280610920831357,1.9237925932520878,-0.45778635544063595,1.1933902662277025,-0.8563483805383605,-1.2134647647154242,-0.9106741533891013,-0.5696254025485076,0.9611985681564293,-1.8334801110674488,0,3,Metrosideros umbellata
AH134,forest,-0.30748414670483243,2.1399409680349066,0.013638735091146947,-0.20280610920831357,1.9237925932520878,-0.45778635544063595,1.1933902662277025,-0.8563483805383605,-1.2134647647154242,-0.9106741533891013,-0.5696254025485076,0.9611985681564293,-1.8334801110674488,0,2,Melicytus ramiflorus
AI133,forest,0.13350713050548088,-0.32425088617788334,-0.4997783506164804,-1.4245913291680434,-1.0743345172722596,-0.5717218986922987,0.9098624769109047,-0.27731940399076593,0.17241727756955227,1.0138539835760438,-0.5696254025485076,-0.9792917176746683,-0.6589942513305947,0,46.5,Weinmannia racemosa
AI137,forest,-0.25092369163084743,-1.0635084424417203,-0.9163242880773856,0.4389247261694296,-0.39733807296031015,0.24699572177213552,3.5264948922144677,-0.7205144639173138,1.5938347568361948,-0.9106741533891013,-0.5696254025485076,-1.6261218129517008,1.2006083599194242,1,1,Raukaua simplex
AJ132,forest,0.043596287579106406,0.16858748466467463,2.677595311876006,-1.5680115525459057,0.2796583713516393,-0.5977576659590167,0.8213206960991333,-0.34969787477022,-2.3861341851104045,1.0138539835760438,1.1215116057096914,0.3143684728793968,-0.3653727863963812,0,31,Weinmannia racemosa
AJ133,forest,7.766239139533451,-0.07783170075660435,0.8273563803636129,0.8133752531905193,-0.39733807296031015,-0.10932754543774914,2.1062897834834127,-1.6713509725306692,0.3500944624778826,1.0138539835760438,1.1215116057096914,0.9611985681564293,0.026122500182570094,1,56.5,Metrosideros umbellata
AJ133,forest,7.766239139533451,-0.07783170075660435,0.8273563803636129,0.8133752531905193,-0.39733807296031015,-0.10932754543774914,2.1062897834834127,-1.6713509725306692,0.3500944624778826,1.0138539835760438,1.1215116057096914,0.9611985681564293,0.026122500182570094,1,16.5,Raukaua simplex
AJ134,forest,7.654695612594716,-0.07783170075660435,-0.18979067622696955,0.2626125867417456,0.18294459359278936,-0.11608960590315193,1.9018965552698106,-1.1438797726628616,0.06581096662455409,-0.9106741533891013,-0.5696254025485076,0.3143684728793968,0.026122500182570094,1,54.5,Metrosideros umbellata
AJ134,forest,7.654695612594716,-0.07783170075660435,-0.18979067622696955,0.2626125867417456,0.18294459359278936,-0.11608960590315193,1.9018965552698106,-1.1438797726628616,0.06581096662455409,-0.9106741533891013,-0.5696254025485076,0.3143684728793968,0.026122500182570094,1,2,Raukaua simplex
AJ134,forest,7.654695612594716,-0.07783170075660435,-0.18979067622696955,0.2626125867417456,0.18294459359278936,-0.11608960590315193,1.9018965552698106,-1.1438797726628616,0.06581096662455409,-0.9106741533891013,-0.5696254025485076,0.3143684728793968,0.026122500182570094,1,32,Weinmannia racemosa
AK131,forest,0.07965076093304095,0.4150066700859536,0.8564177248376296,-0.4552589765586074,2.6007890375640375,-0.49439897704685426,0.7659035086433048,-0.8771693772160182,-1.4266773866054208,1.0138539835760438,-0.5696254025485076,0.3143684728793968,-0.07175132146216774,1,19.5,Metrosideros umbellata
AK131,forest,0.07965076093304095,0.4150066700859536,0.8564177248376296,-0.4552589765586074,2.6007890375640375,-0.49439897704685426,0.7659035086433048,-0.8771693772160182,-1.4266773866054208,1.0138539835760438,-0.5696254025485076,0.3143684728793968,-0.07175132146216774,1,1,Raukaua simplex
AK131,forest,0.07965076093304095,0.4150066700859536,0.8564177248376296,-0.4552589765586074,2.6007890375640375,-0.49439897704685426,0.7659035086433048,-0.8771693772160182,-1.4266773866054208,1.0138539835760438,-0.5696254025485076,0.3143684728793968,-0.07175132146216774,1,34,Weinmannia racemosa
AL129,forest,-0.8406396714261415,0.16858748466467463,1.418270384668618,-1.5705992672428888,-0.2039105174426103,-0.514660172340006,0.5269031424312994,-0.48454054589460904,-1.142393890752092,1.9761180520586168,1.1215116057096914,-0.3324616223976357,-0.8547418946200703,0,31,Melicytus ramiflorus
AL131,forest,0.5260502091464446,0.9078450409285116,0.08144853886385245,-0.2602823532495,1.1500823711812884,-0.5517290681234271,1.1304474700366132,-1.071500999305417,-1.1779293277337581,0.05158991509347133,1.1215116057096914,0.3143684728793968,-1.2462371811990216,1,21.5,Metrosideros umbellata
AL131,forest,0.5260502091464446,0.9078450409285116,0.08144853886385245,-0.2602823532495,1.1500823711812884,-0.5517290681234271,1.1304474700366132,-1.071500999305417,-1.1779293277337581,0.05158991509347133,1.1215116057096914,0.3143684728793968,-1.2462371811990216,1,19.5,Weinmannia racemosa
AL131,forest,0.5260502091464446,0.9078450409285116,0.08144853886385245,-0.2602823532495,1.1500823711812884,-0.5517290681234271,1.1304474700366132,-1.071500999305417,-1.1779293277337581,0.05158991509347133,1.1215116057096914,0.3143684728793968,-1.2462371811990216,1,3,Raukaua simplex
AM129,forest,-0.7890367064383225,0.4150066700859536,-0.2188520207009862,-1.1060418388589233,0.18294459359278936,-0.2826038754373153,0.6664150335435179,-0.8503990920904719,-1.2490002016970905,1.0138539835760438,-0.5696254025485076,0.3143684728793968,-0.6589942513305947,1,34,Weinmannia racemosa
AM131,forest,0.5722450031311733,0.16858748466467463,1.0210986768570571,0.984023398053004,-0.7841931839957098,-0.39189503498077294,1.7322244641215703,-1.490900418330363,1.2029449500378682,1.9761180520586168,1.1215116057096914,0.9611985681564293,1.0048607166299484,1,78.5,Metrosideros umbellata
AM131,forest,0.5722450031311733,0.16858748466467463,1.0210986768570571,0.984023398053004,-0.7841931839957098,-0.39189503498077294,1.7322244641215703,-1.490900418330363,1.2029449500378682,1.9761180520586168,1.1215116057096914,0.9611985681564293,1.0048607166299484,1,4,Raukaua simplex
AN127,forest,-1.0364605298296992,0.9078450409285116,1.282650777123207,-1.6064745199880606,-0.10719673968376038,-0.5636243396165072,0.2217101018653877,-0.35366406706881237,0.24348815153288442,-0.9106741533891013,-0.5696254025485076,0.9611985681564293,0.6133654300509971,1,1,Melicytus ramiflorus
AN127,forest,-1.0364605298296992,0.9078450409285116,1.282650777123207,-1.6064745199880606,-0.10719673968376038,-0.5636243396165072,0.2217101018653877,-0.35366406706881237,0.24348815153288442,-0.9106741533891013,-0.5696254025485076,0.9611985681564293,0.6133654300509971,1,4,Weinmannia racemosa
AN128,forest,-0.773262874345976,0.16858748466467463,-0.1413551021036085,-1.3235680195752484,-1.2677620727899594,-0.28948731801262034,0.5193203253730595,-0.5737744262091093,1.3450866979645324,1.0138539835760438,-0.5696254025485076,0.9611985681564293,1.2006083599194242,1,18.5,Weinmannia racemosa
AN129,forest,0.32459583928133473,0.4150066700859536,0.3430006391300022,-0.2080067492605817,1.4402237044578383,-0.46768446595760177,0.9968650615292363,-1.0596033301436112,-1.568819134532085,-0.9106741533891013,-0.5696254025485076,0.9611985681564293,-0.5611204296858568,1,1,Raukaua simplex
AN129,forest,0.32459583928133473,0.4150066700859536,0.3430006391300022,-0.2080067492605817,1.4402237044578383,-0.46768446595760177,0.9968650615292363,-1.0596033301436112,-1.568819134532085,-0.9106741533891013,-0.5696254025485076,0.9611985681564293,-0.5611204296858568,1,21.5,Weinmannia racemosa
AO127,forest,-0.8383862668415205,-0.07783170075660435,1.8832518962528846,-1.4158669683589775,0.3763721491104892,-0.49700059724172024,0.3765586952910238,-0.3794425015417201,-0.4672205881004369,-0.9106741533891013,-0.5696254025485076,0.9611985681564293,-1.637732467777973,1,31,Weinmannia racemosa
AO129,forest,-0.16191421053832133,0.9078450409285116,0.8273563803636129,-0.8702232729525317,-1.751330961584209,-0.5524236393126186,1.2687621621562675,-1.0219269239309072,-0.4316851511187708,1.0138539835760438,-0.5696254025485076,-0.3324616223976357,-0.6589942513305947,1,6,Melicytus ramiflorus
AO129,forest,-0.16191421053832133,0.9078450409285116,0.8273563803636129,-0.8702232729525317,-1.751330961584209,-0.5524236393126186,1.2687621621562675,-1.0219269239309072,-0.4316851511187708,1.0138539835760438,-0.5696254025485076,-0.3324616223976357,-0.6589942513305947,1,1,Raukaua simplex
AO129,forest,-0.16191421053832133,0.9078450409285116,0.8273563803636129,-0.8702232729525317,-1.751330961584209,-0.5524236393126186,1.2687621621562675,-1.0219269239309072,-0.4316851511187708,1.0138539835760438,-0.5696254025485076,-0.3324616223976357,-0.6589942513305947,1,34,Weinmannia racemosa
AP127,forest,-0.051497385891896265,0.4150066700859536,-0.31572316894770835,-1.0757911739327661,-1.0743345172722596,-0.5320197565030466,0.5856269987939243,-0.44289794738331273,-0.4672205881004369,-0.9106741533891013,-0.5696254025485076,-0.9792917176746683,0.7112392516957349,1,46.5,Weinmannia racemosa
AP128,forest,1.3512469680346246,0.4150066700859536,0.19769391675991901,-0.7788108265413384,-0.3006242952014602,-0.3866752423964394,1.077424958951913,-0.8969991283970182,0.31455902549621656,-0.9106741533891013,-0.5696254025485076,0.9611985681564293,-0.07175132146216774,1,1,Raukaua simplex
AP128,forest,1.3512469680346246,0.4150066700859536,0.19769391675991901,-0.7788108265413384,-0.3006242952014602,-0.3866752423964394,1.077424958951913,-0.8969991283970182,0.31455902549621656,-0.9106741533891013,-0.5696254025485076,0.9611985681564293,-0.07175132146216774,1,44,Weinmannia racemosa
AP130,forest,-0.1470417402798232,0.9078450409285116,-0.4513427764931193,-0.3631460891946268,0.18294459359278936,-0.22824189187961955,2.4627947923576476,-1.305492123756816,1.060803202111204,-0.9106741533891013,-0.5696254025485076,0.9611985681564293,0.3197439651167836,1,31,Melicytus ramiflorus
AP130,forest,-0.1470417402798232,0.9078450409285116,-0.4513427764931193,-0.3631460891946268,0.18294459359278936,-0.22824189187961955,2.4627947923576476,-1.305492123756816,1.060803202111204,-0.9106741533891013,-0.5696254025485076,0.9611985681564293,0.3197439651167836,1,56.5,Weinmannia racemosa
AQ125,forest,-0.31041357266483965,0.6614258555072325,3.2878835458303555,-1.5717418727156378,1.1500823711812884,-0.10490612469892374,0.13271204639978243,-0.07208135823621896,-1.639890008495417,1.9761180520586168,1.1215116057096914,0.9611985681564293,-0.3653727863963812,1,4,Metrosideros umbellata
AQ125,forest,-0.31041357266483965,0.6614258555072325,3.2878835458303555,-1.5717418727156378,1.1500823711812884,-0.10490612469892374,0.13271204639978243,-0.07208135823621896,-1.639890008495417,1.9761180520586168,1.1215116057096914,0.9611985681564293,-0.3653727863963812,1,32,Weinmannia racemosa
AR125,forest,-0.5630202266008445,1.4006834117710696,0.36237486877934666,-1.4052309200360382,-1.654617183825359,-0.5278433959580542,0.32889539309037297,-0.09984349401440376,-1.4977482605687529,1.9761180520586168,1.1215116057096914,-1.6261218129517008,-0.2674989647516434,1,56.5,Weinmannia racemosa
AR126,forest,0.6069474337343357,-0.5706700715991623,1.3020250067725514,1.1761407849774381,0.4730859268693391,-0.3760449783448411,0.6231418785612691,-1.7001040512275212,0.13688184058788622,-0.9106741533891013,-0.5696254025485076,0.3143684728793968,-0.07175132146216774,1,34,Metrosideros umbellata
AR126,forest,0.6069474337343357,-0.5706700715991623,1.3020250067725514,1.1761407849774381,0.4730859268693391,-0.3760449783448411,0.6231418785612691,-1.7001040512275212,0.13688184058788622,-0.9106741533891013,-0.5696254025485076,0.3143684728793968,-0.07175132146216774,1,3,Weinmannia racemosa
AR126,forest,0.6069474337343357,-0.5706700715991623,1.3020250067725514,1.1761407849774381,0.4730859268693391,-0.3760449783448411,0.6231418785612691,-1.7001040512275212,0.13688184058788622,-0.9106741533891013,-0.5696254025485076,0.3143684728793968,-0.07175132146216774,1,16.5,Raukaua simplex
AR164,forest,-0.618228638924057,-0.8170892570204413,8.751416306945483,-0.023358092302557334,-0.8809069617545597,-0.593731222910552,-0.9934746445907928,-1.520645045101863,-0.7515040839537654,1.0138539835760438,-0.5696254025485076,-0.3324616223976357,-0.7568680729753325,0,15.5,Raukaua simplex
AS125,forest,-0.6603673046564681,0.6614258555072325,1.1760925140518126,-0.45719015162157056,-0.6874794062368599,-0.42930711340764033,0.9400225377539266,-0.7076252466808599,1.4516930089095306,1.9761180520586168,-0.5696254025485076,0.9611985681564293,1.1027345382746863,1,19.5,Metrosideros umbellata
AS125,forest,-0.6603673046564681,0.6614258555072325,1.1760925140518126,-0.45719015162157056,-0.6874794062368599,-0.42930711340764033,0.9400225377539266,-0.7076252466808599,1.4516930089095306,1.9761180520586168,-0.5696254025485076,0.9611985681564293,1.1027345382746863,1,6,Weinmannia racemosa
AS127,forest,-0.1339719936890219,0.4150066700859536,2.7357180008240394,0.4740594973269511,-1.654617183825359,-0.16897755942307463,4.005978030087939,-1.7407551016641696,-0.6093623360271012,1.0138539835760438,2.8126486139678906,-0.9792917176746683,-1.050489537909546,0,56.5,Weinmannia racemosa
AS127,forest,-0.1339719936890219,0.4150066700859536,2.7357180008240394,0.4740594973269511,-1.654617183825359,-0.16897755942307463,4.005978030087939,-1.7407551016641696,-0.6093623360271012,1.0138539835760438,2.8126486139678906,-0.9792917176746683,-1.050489537909546,0,18.5,Raukaua simplex
AS128,forest,0.11367717016081691,0.4150066700859536,-0.4900912357918082,-0.5035025172927231,-0.7841931839957098,-0.4193569511050905,2.037873640148316,-1.0943053947103614,1.09633863909287,-0.9106741533891013,-0.5696254025485076,0.3143684728793968,1.1027345382746863,0,4,Metrosideros umbellata
AS128,forest,0.11367717016081691,0.4150066700859536,-0.4900912357918082,-0.5035025172927231,-0.7841931839957098,-0.4193569511050905,2.037873640148316,-1.0943053947103614,1.09633863909287,-0.9106741533891013,-0.5696254025485076,0.3143684728793968,1.1027345382746863,0,81.5,Weinmannia racemosa
AT124,forest,-1.2410696661132785,0.4150066700859536,1.95106170002559,-0.7857745706012225,-1.1710482950311094,-0.3084134323676537,0.9858612981112416,-0.1910598653222194,0.8475905802212075,-0.9106741533891013,-0.5696254025485076,0.9611985681564293,0.6133654300509971,1,4,Metrosideros umbellata
AT124,forest,-1.2410696661132785,0.4150066700859536,1.95106170002559,-0.7857745706012225,-1.1710482950311094,-0.3084134323676537,0.9858612981112416,-0.1910598653222194,0.8475905802212075,-0.9106741533891013,-0.5696254025485076,0.9611985681564293,0.6133654300509971,1,15.5,Weinmannia racemosa
AU124,forest,0.44154753722316026,0.9078450409285116,-0.4997783506164804,-1.2710897160980277,-1.5579034060665091,-0.5197723507023738,1.4828476773423418,-0.08397932997601518,-0.3606142771554387,1.0138539835760438,2.8126486139678906,-0.9792917176746683,-1.050489537909546,1,79,Weinmannia racemosa
AU124,forest,0.44154753722316026,0.9078450409285116,-0.4997783506164804,-1.2710897160980277,-1.5579034060665091,-0.5197723507023738,1.4828476773423418,-0.08397932997601518,-0.3606142771554387,1.0138539835760438,2.8126486139678906,-0.9792917176746683,-1.050489537909546,1,3,Melicytus ramiflorus
AU125,forest,0.8667649823411274,1.1542642263497904,0.5173687059741021,-0.38413864697029004,0.08623081583393945,-0.33907906203679394,2.3404441454021825,-0.49346357083247055,0.030275529642888016,-0.9106741533891013,-0.5696254025485076,0.3143684728793968,-0.07175132146216774,1,19.5,Metrosideros umbellata
AU125,forest,0.8667649823411274,1.1542642263497904,0.5173687059741021,-0.38413864697029004,0.08623081583393945,-0.33907906203679394,2.3404441454021825,-0.49346357083247055,0.030275529642888016,-0.9106741533891013,-0.5696254025485076,0.3143684728793968,-0.07175132146216774,1,1,Raukaua simplex
AU125,forest,0.8667649823411274,1.1542642263497904,0.5173687059741021,-0.38413864697029004,0.08623081583393945,-0.33907906203679394,2.3404441454021825,-0.49346357083247055,0.030275529642888016,-0.9106741533891013,-0.5696254025485076,0.3143684728793968,-0.07175132146216774,1,69,Weinmannia racemosa
AV122,forest,-0.5589640983485268,0.4150066700859536,1.4957673032659957,-0.9802044317213686,-0.10719673968376038,-0.5458789550090087,0.4054074188815231,0.05383707763834682,-0.5027560250821029,-0.9106741533891013,-0.5696254025485076,0.9611985681564293,-1.9313539327121865,1,21.5,Weinmannia racemosa
AV125,forest,0.9086783076150764,-0.07783170075660435,-0.41259431719443046,0.05577256173914213,-0.3006242952014602,-0.08873278262515667,2.9321296469908127,-0.8285868499161565,1.5227638828728627,-0.9106741533891013,-0.5696254025485076,-1.6261218129517008,1.1027345382746863,0,79,Metrosideros umbellata
